Encoder	Load cell	Time
0	7074	3042
0	7248	3051
0	7182	3061
0	7116	3070
0	7117	3079
0	7087	3090
0	7155	3102
0	7174	3114
0	7138	3126
0	7122	3137
0	7162	3149
0	7306	3161
0	7215	3173
0	7015	3184
0	7105	3196
0	6974	3208
0	7039	3220
0	7133	3231
0	7273	3243
0	7065	3255
0	7007	3267
0	7094	3278
0	7140	3290
0	7114	3302
0	7108	3314
0	7008	3325
0	7011	3337
0	7074	3349
0	7191	3361
0	7017	3372
0	6993	3384
0	7069	3396
0	7057	3408
0	7157	3419
0	7168	3431
0	7042	3443
0	7105	3455
0	7106	3466
0	7033	3479
0	7139	3490
0	7181	3502
0	7236	3514
0	7061	3525
0	7056	3537
0	6986	3549
0	7131	3561
0	7287	3572
0	7265	3584
0	7072	3596
0	7102	3608
0	7143	3619
0	7134	3631
0	7006	3643
0	7033	3655
0	7258	3666
0	7220	3678
0	7069	3690
0	7091	3702
0	7205	3713
0	7245	3725
0	7195	3737
0	7109	3749
0	7029	3760
0	7104	3772
0	7199	3784
0	7078	3796
0	7167	3807
0	7208	3819
0	7055	3831
0	7096	3843
0	7149	3854
0	7219	3866
0	7086	3878
0	7191	3890
0	7138	3901
0	7117	3913
0	7274	3925
0	7218	3938
0	7011	3948
0	7163	3960
0	7267	3972
0	7164	3984
0	7112	3995
0	6985	4007
0	7214	4019
0	7355	4031
0	7240	4042
0	7111	4054
0	6965	4066
0	6882	4078
0	7108	4090
0	7205	4101
0	7072	4113
0	7053	4125
0	6990	4137
0	7085	4148
0	7095	4160
0	7151	4172
0	7013	4184
0	6816	4195
0	7020	4207
0	7222	4219
0	7029	4231
0	7102	4242
0	7111	4254
0	6993	4266
0	6913	4278
0	7114	4289
0	7442	4301
0	7254	4313
0	6995	4325
0	7044	4336
0	7108	4348
0	7228	4360
0	7233	4372
0	7202	4383
0	7180	4399
0	7158	4408
0	7152	4419
0	7039	4436
0	7122	4445
0	7123	4455
0	7007	4466
0	6931	4477
0	7119	4489
0	7124	4501
0	7266	4513
0	7272	4524
0	7145	4536
0	7166	4548
0	7092	4560
0	7168	4571
0	7079	4583
0	7086	4595
0	7016	4607
0	7094	4618
0	7081	4630
0	7132	4642
0	7136	4654
0	6995	4665
0	7008	4677
0	6985	4689
0	7131	4701
0	7142	4712
0	7195	4724
0	7212	4736
0	7179	4748
0	7315	4759
0	7255	4771
0	7184	4783
0	7125	4795
0	6945	4806
0	6936	4818
0	6956	4830
0	7021	4842
0	7092	4853
0	7382	4866
0	7196	4877
0	7122	4889
0	7477	4900
0	7343	4912
0	7087	4924
0	7128	4936
0	7120	4947
0	7121	4959
0	7036	4971
0	7146	4983
0	7248	4994
0	7172	5006
0	7150	5018
0	7035	5030
0	7009	5041
0	7087	5053
0	7195	5065
0	7214	5077
0	7079	5088
0	6957	5100
0	7093	5112
0	7121	5124
0	7264	5135
0	7197	5147
0	7020	5159
0	7005	5171
0	7149	5182
0	7252	5194
0	7191	5206
0	7247	5218
0	7281	5229
0	7314	5241
0	7263	5253
0	7192	5265
0	7271	5276
0	7033	5288
0	6926	5300
0	7100	5312
0	7071	5327
0	7010	5336
0	7019	5347
0	7093	5359
0	7180	5370
0	7124	5382
0	7302	5394
0	7362	5406
0	7164	5417
0	7204	5429
0	7143	5441
0	7203	5453
0	7032	5464
0	7118	5476
0	7328	5488
0	7043	5500
0	6950	5511
0	7025	5523
0	7035	5535
0	7151	5547
0	7346	5558
0	7174	5570
0	7061	5582
0	7078	5594
0	7030	5605
0	7027	5617
0	7012	5629
0	7194	5641
0	7131	5652
0	7320	5664
0	7236	5676
0	7075	5688
0	7172	5699
0	7183	5711
0	7232	5723
0	7208	5735
0	7062	5746
0	7196	5758
0	7263	5770
0	7103	5785
0	7092	5795
0	7144	5805
0	7338	5817
0	7276	5829
0	7062	5840
0	7012	5852
0	7160	5864
0	7110	5876
0	7208	5887
0	7186	5899
0	7090	5911
0	7115	5923
0	7114	5934
0	7030	5946
0	7054	5958
0	7102	5970
0	7160	5981
0	7200	5993
0	6900	6005
0	6896	6017
0	6947	6028
0	7186	6040
0	7280	6052
0	7079	6064
0	7180	6075
0	7315	6087
0	7311	6099
0	7139	6111
0	7016	6122
0	7043	6134
0	7144	6146
0	7203	6158
0	7186	6169
0	7161	6181
0	7011	6193
0	7018	6205
0	7203	6216
0	7280	6228
0	7123	6240
0	7108	6253
0	6969	6263
0	7079	6275
0	7324	6287
0	7257	6299
0	7233	6310
0	7251	6322
0	7152	6334
0	7093	6346
0	7206	6357
0	7082	6369
0	6956	6381
0	7033	6393
0	7139	6404
0	7243	6416
0	7294	6428
0	7148	6440
0	7105	6452
0	7012	6463
0	6941	6475
0	7101	6487
0	7152	6499
0	7011	6510
0	7092	6522
0	7175	6534
0	7056	6546
0	7123	6557
0	7110	6569
0	7134	6581
0	7160	6593
0	7159	6604
0	7070	6616
0	7071	6628
0	7094	6640
0	7061	6651
0	7093	6663
0	7051	6675
0	7046	6687
0	7036	6698
0	7105	6714
0	7166	6723
0	7247	6734
0	7380	6745
0	7211	6757
0	7076	6769
0	7102	6781
0	7189	6792
0	7274	6804
0	7174	6816
0	7194	6828
0	7236	6839
0	7115	6851
0	7114	6863
0	7255	6875
0	7198	6886
0	7095	6898
0	7190	6910
0	7236	6922
0	7169	6933
0	7153	6945
0	7156	6957
0	7096	6969
0	7133	6980
0	7200	6992
0	7135	7004
0	7166	7016
0	7108	7027
0	7079	7039
0	7150	7051
0	7131	7063
0	7252	7074
0	7377	7086
0	7311	7098
0	7252	7110
0	7240	7121
0	7246	7133
0	7277	7145
0	7259	7157
0	7239	7168
0	7225	7181
0	7308	7192
0	7145	7204
0	7154	7215
0	7175	7227
0	6989	7239
0	6858	7251
0	7062	7262
0	7113	7274
0	7011	7286
0	7099	7298
0	6964	7309
0	7047	7321
0	7248	7339
0	7270	7348
0	7277	7358
0	6992	7368
0	7027	7380
0	7054	7392
0	7156	7403
0	7210	7415
0	7030	7427
0	7068	7439
0	6966	7450
0	7097	7462
0	7262	7474
0	7189	7486
0	7077	7497
0	6931	7509
0	7118	7521
0	7278	7533
0	7312	7544
0	7187	7556
0	7045	7568
0	7094	7580
0	7149	7591
0	7298	7603
0	7120	7615
0	7124	7627
0	7184	7640
0	7141	7650
0	7168	7662
0	7046	7674
0	7031	7685
0	6987	7697
0	7229	7709
0	7217	7721
0	7162	7732
0	7233	7744
0	7050	7756
0	7046	7768
0	7080	7779
0	7128	7791
0	7255	7803
0	7145	7815
0	7051	7826
0	7046	7838
0	7175	7850
0	7137	7862
0	7154	7873
0	7201	7885
0	7065	7897
0	7055	7909
0	7035	7920
0	7100	7932
0	7221	7944
0	7235	7956
0	7115	7967
0	7123	7979
0	7281	7991
0	7293	8003
0	7330	8014
0	7189	8026
0	7087	8038
0	7209	8050
0	7319	8061
0	7315	8073
0	7268	8085
0	7196	8100
0	7117	8110
0	7027	8120
0	7113	8132
0	7259	8144
0	7183	8155
0	7180	8167
0	7177	8179
0	7142	8191
0	7173	8202
0	7220	8214
0	7070	8226
0	6988	8238
0	7000	8249
0	7202	8261
0	7216	8273
0	7097	8285
0	7069	8296
0	7094	8308
0	7192	8320
0	7205	8332
0	7145	8344
0	7009	8355
0	7037	8367
0	7066	8379
0	7129	8391
0	7117	8402
0	7093	8414
0	7073	8426
0	7112	8438
0	7279	8449
0	7328	8461
0	7259	8473
0	7086	8485
0	7011	8496
0	7057	8508
0	7046	8520
0	7037	8532
0	6949	8543
0	7154	8555
0	7334	8568
0	7264	8579
0	7255	8590
0	7194	8602
0	7196	8614
0	7170	8626
0	7157	8637
0	7065	8649
0	7012	8661
0	7042	8673
0	7199	8684
0	7116	8696
0	6999	8708
0	7169	8720
0	7103	8731
0	6979	8743
0	7018	8755
0	7166	8767
0	7143	8778
0	7162	8790
0	7335	8802
0	7267	8814
0	7187	8825
0	7278	8837
0	7169	8849
0	6986	8861
0	7174	8872
0	7192	8884
0	7141	8896
0	7100	8908
0	7137	8919
0	7253	8931
0	7175	8943
0	7077	8955
0	7187	8966
0	7242	8978
0	7255	8990
0	7146	9002
0	7042	9013
0	7134	9029
0	7072	9038
0	7001	9049
0	7105	9060
0	7196	9072
0	7350	9084
0	7186	9096
0	7078	9107
0	7158	9119
0	7023	9131
0	6979	9143
0	7182	9154
0	7258	9166
0	7122	9178
0	6991	9190
0	7206	9201
0	7317	9213
0	7081	9225
0	7089	9237
0	7051	9248
0	6977	9260
0	7074	9272
0	7185	9284
0	7101	9295
0	7047	9307
0	7049	9319
0	7066	9331
0	6963	9342
0	6960	9354
0	6985	9366
0	7116	9378
0	7151	9389
0	6974	9401
0	7102	9413
0	7308	9425
0	7235	9436
0	7067	9448
0	6896	9460
0	7024	9472
0	7216	9483
0	7244	9497
0	7140	9507
0	6982	9519
0	7059	9530
0	7094	9542
0	6995	9554
0	7137	9566
0	7307	9577
0	7343	9589
0	7277	9601
0	7146	9613
0	7161	9624
0	7104	9636
0	7082	9648
0	7076	9660
0	7119	9671
0	7178	9683
0	7039	9695
0	7153	9707
0	7215	9718
0	7083	9730
0	7153	9742
0	7277	9754
0	7324	9765
0	7168	9777
0	7110	9789
0	7184	9801
0	7340	9812
0	7228	9824
0	7143	9836
0	7213	9848
0	7232	9859
0	7212	9871
0	7280	9883
0	7167	9895
0	7363	9906
0	7148	9918
0	6925	9930
0	7150	9942
0	7294	9955
0	7051	9965
0	7024	9977
0	7234	9989
0	7241	10000
0	7230	10012
0	7298	10024
0	7177	10036
0	7149	10047
0	7221	10059
0	7184	10071
0	7143	10083
0	7295	10094
0	7375	10106
0	7317	10118
0	7161	10130
0	7055	10141
0	7000	10153
0	7010	10165
0	7077	10177
0	7015	10188
0	6994	10200
0	7125	10212
0	7372	10224
0	7416	10242
0	7369	10251
0	7382	10260
0	7267	10271
0	7315	10282
0	7331	10294
0	7196	10306
0	7295	10318
0	7243	10329
0	7134	10341
0	7159	10353
0	7325	10365
0	7341	10376
0	7261	10389
0	7179	10400
0	7151	10412
0	7280	10424
0	7327	10435
0	7212	10447
0	7207	10459
0	7258	10471
0	7142	10482
0	7085	10494
0	7253	10506
0	7245	10518
0	7120	10529
0	7091	10541
0	6980	10553
0	7136	10565
0	7258	10576
0	7190	10588
0	7194	10600
0	7164	10612
0	7138	10623
0	7262	10635
0	7225	10647
0	7132	10659
0	7263	10670
0	7354	10682
0	7211	10694
0	7172	10706
0	7194	10717
0	7123	10729
0	7115	10741
0	6970	10753
0	7230	10764
0	7385	10776
0	7182	10788
0	7079	10800
0	7099	10815
0	7151	10824
0	7211	10835
0	7317	10847
0	7280	10858
0	7205	10870
0	7121	10882
0	7063	10894
0	7168	10905
0	7276	10917
0	7051	10929
0	7028	10941
0	7058	10952
0	7144	10964
0	7137	10976
0	7131	10988
0	7175	10999
0	7049	11011
0	7160	11023
0	7239	11035
0	7219	11046
0	7119	11058
0	7232	11070
0	7149	11082
0	6992	11093
0	7112	11105
0	7305	11117
0	7146	11129
0	7172	11140
0	7185	11152
0	7015	11164
0	7069	11176
0	7272	11187
0	7086	11199
0	7180	11211
0	7122	11223
0	7209	11234
0	7382	11247
0	7396	11258
0	7404	11270
0	7330	11281
0	7366	11293
0	7316	11305
0	7237	11317
0	7319	11328
0	7340	11340
0	7111	11352
0	7085	11364
0	7126	11375
0	7207	11387
0	7293	11399
0	7224	11411
0	7345	11422
0	7248	11434
0	7094	11446
0	7277	11458
0	7216	11469
0	7213	11481
0	7107	11493
0	7112	11505
0	7171	11516
0	7320	11528
0	7331	11540
0	7252	11552
0	7113	11563
0	7125	11575
0	7171	11587
0	7144	11599
0	7186	11610
0	7041	11622
0	7110	11634
0	7320	11646
0	7232	11657
0	7078	11669
0	7166	11682
0	7218	11693
0	7359	11704
0	7290	11716
0	7244	11728
0	7292	11740
0	7266	11751
0	7245	11763
0	7109	11775
0	7268	11787
0	7394	11798
0	7173	11810
0	7044	11822
0	7099	11834
0	7145	11845
0	7271	11857
0	7221	11869
0	7170	11881
0	7113	11892
0	7161	11904
0	7087	11916
0	6960	11928
0	6940	11939
0	6991	11951
0	6975	11963
0	7035	11975
0	7048	11986
0	7175	11998
0	7197	12010
0	7122	12022
0	7132	12034
0	7190	12045
0	7276	12057
0	7167	12069
0	6998	12081
0	7013	12092
0	7083	12108
0	7155	12117
0	7198	12128
0	7178	12139
0	7072	12151
0	7027	12163
0	7142	12175
0	7319	12186
0	7241	12198
0	6984	12210
0	7138	12222
0	7225	12233
0	7005	12245
0	7120	12257
0	7286	12269
0	7264	12280
0	7337	12292
0	7120	12304
0	7147	12316
0	7190	12327
0	7301	12339
0	7357	12351
0	7178	12363
0	7221	12374
0	7215	12386
0	7061	12398
0	6927	12410
0	7148	12421
0	7092	12433
0	6992	12445
0	7061	12457
0	7217	12468
0	7221	12480
0	7113	12492
0	7120	12504
0	7256	12515
0	7079	12527
0	7017	12540
0	7129	12551
0	7210	12562
0	7231	12574
0	7240	12586
0	7331	12598
0	7252	12609
0	7267	12621
0	7201	12633
0	7112	12645
0	7112	12656
0	7250	12668
0	7194	12680
0	7068	12692
0	7155	12703
0	7193	12715
0	7108	12727
0	7146	12739
0	7196	12750
0	7331	12762
0	7181	12774
0	7206	12786
0	7107	12797
0	7054	12809
0	7039	12821
0	7096	12833
0	7219	12844
0	7329	12856
0	7017	12868
0	7056	12880
0	7087	12891
0	6979	12903
0	7027	12915
0	7042	12927
0	7100	12938
0	7036	12950
0	6961	12966
0	6939	12975
0	7133	12985
0	7229	12997
0	7087	13009
0	7124	13021
0	7347	13032
0	7321	13044
0	7242	13056
0	7146	13068
0	6968	13079
0	7067	13091
0	7022	13103
0	7092	13115
0	7277	13133
0	7273	13142
0	7183	13151
0	7184	13162
0	7187	13173
0	7207	13185
0	7263	13197
0	7305	13209
0	7298	13220
0	7255	13232
0	7286	13244
0	7266	13256
0	7354	13267
0	7303	13279
0	7135	13291
0	7180	13303
0	7216	13314
0	7093	13326
0	7043	13338
0	6997	13350
0	7222	13361
0	7334	13373
0	7243	13385
0	7202	13398
0	7128	13408
0	7163	13420
0	7174	13432
0	7004	13444
0	6902	13455
0	7144	13467
0	7219	13479
0	7355	13491
0	7311	13502
0	7417	13514
0	7293	13526
0	7219	13538
0	7320	13549
0	7196	13561
0	7103	13573
0	7188	13585
0	7316	13596
0	7216	13608
0	7277	13620
0	7319	13632
0	7347	13643
0	7375	13655
0	7246	13667
0	7176	13679
0	7112	13690
0	7062	13702
0	7173	13714
0	7316	13726
0	7267	13737
0	7144	13749
0	7219	13761
0	7325	13773
0	7430	13784
0	7267	13796
0	7183	13808
0	7215	13823
0	7237	13833
0	7279	13843
0	7360	13855
0	7223	13867
0	7178	13878
0	7380	13890
0	7422	13902
0	7345	13914
0	7461	13925
0	7431	13937
0	7207	13949
0	7156	13961
0	7265	13973
0	7362	13984
0	7295	13996
0	7259	14008
0	7291	14020
0	7346	14031
0	7300	14043
0	7339	14055
0	7345	14067
0	7106	14078
0	7053	14090
0	7181	14102
0	7284	14114
0	7247	14125
0	7256	14137
0	7201	14149
0	7154	14161
0	7057	14172
0	7063	14184
0	7307	14196
0	7364	14208
0	7307	14219
0	7362	14231
0	7466	14243
0	7455	14256
0	7328	14266
0	7336	14278
0	7454	14290
0	7321	14302
0	7218	14313
0	7162	14325
0	7344	14337
0	7238	14349
0	7221	14360
0	7339	14372
0	7295	14384
0	7333	14396
0	7203	14407
0	7030	14419
0	7240	14431
0	7325	14443
0	7409	14454
0	7434	14466
0	7161	14478
0	7037	14490
0	7071	14501
0	7185	14513
0	7226	14525
0	7277	14537
0	7318	14548
0	7200	14560
0	7204	14572
0	7234	14584
0	7303	14595
0	7222	14607
0	7261	14619
0	7311	14631
0	7274	14642
0	7185	14654
0	7234	14666
0	7287	14678
0	7370	14691
0	7364	14701
0	7161	14713
0	7247	14725
0	7110	14736
0	7146	14748
0	7348	14760
0	7271	14772
0	7175	14783
0	7078	14795
0	7010	14807
0	7102	14819
0	7357	14830
0	7233	14842
0	7199	14854
0	7196	14866
0	7204	14877
0	7160	14889
0	7221	14901
0	7234	14913
0	7227	14924
0	7134	14936
0	7330	14948
0	7383	14960
0	7272	14971
0	7209	14983
0	7310	14995
0	7336	15007
0	7200	15018
0	7418	15030
0	7290	15042
0	7348	15054
0	7431	15065
0	7258	15077
0	7276	15089
0	7203	15101
0	7237	15116
0	7204	15126
0	7162	15136
0	7326	15148
0	7446	15159
0	7556	15171
0	7327	15183
0	7164	15195
0	7262	15206
0	7487	15218
0	7361	15230
0	7215	15242
0	7214	15253
0	7373	15265
0	7347	15277
0	7366	15289
0	7241	15300
0	7333	15312
0	7320	15324
0	7238	15336
0	7366	15347
0	7319	15359
0	7243	15371
0	7146	15383
0	6997	15394
0	7197	15406
0	7382	15418
0	7177	15430
0	7234	15442
0	7294	15453
0	7182	15465
0	7174	15477
0	7163	15489
0	7228	15500
0	7223	15512
0	7255	15524
0	7232	15536
0	7215	15549
0	7202	15559
0	7196	15571
0	7170	15583
0	7196	15594
0	7429	15606
0	7344	15618
0	7143	15630
0	7277	15641
0	7389	15653
0	7333	15665
0	7278	15677
0	7318	15688
0	7416	15700
0	7446	15712
0	7343	15724
0	7237	15735
0	7275	15747
0	7400	15759
0	7348	15771
0	7337	15782
0	7301	15794
0	7367	15806
0	7287	15818
0	7350	15829
0	7416	15841
0	7499	15853
0	7291	15865
0	7154	15876
0	7090	15888
0	7170	15900
0	7341	15912
0	7308	15923
0	7317	15935
0	7280	15947
0	7357	15959
0	7229	15974
0	7020	15984
0	7186	15994
0	7320	16006
0	7336	16024
0	7285	16034
0	7174	16043
0	7231	16053
0	7144	16064
0	7158	16076
0	7246	16088
0	7323	16100
0	7326	16111
0	7302	16123
0	7300	16135
0	7236	16147
0	7191	16158
0	7286	16170
0	7330	16182
0	7235	16194
0	7326	16205
0	7394	16217
0	7299	16229
0	7252	16241
0	7330	16252
0	7411	16264
0	7263	16276
0	7251	16288
0	7233	16299
0	7221	16311
0	7270	16323
0	7147	16335
0	7216	16346
0	7248	16358
0	7322	16370
0	7361	16382
0	7354	16393
0	7299	16407
0	7364	16417
0	7521	16429
0	7422	16440
0	7413	16452
0	7290	16464
0	7286	16476
0	7175	16487
0	7041	16499
0	7161	16511
0	7260	16523
0	7266	16534
0	7146	16546
0	7163	16558
0	7318	16570
0	7274	16581
0	7252	16593
0	7179	16605
0	7160	16617
0	7350	16629
0	7278	16640
0	7184	16652
0	7172	16664
0	7316	16676
0	7254	16687
0	7220	16699
0	7223	16711
0	7172	16723
0	7324	16734
0	7395	16748
0	7188	16758
0	7321	16769
0	7414	16781
0	7213	16793
0	7152	16805
0	7135	16816
0	7043	16832
0	7053	16841
0	7081	16852
0	7322	16863
0	7159	16875
0	7212	16887
0	7254	16899
0	7247	16910
0	7211	16922
0	7346	16934
0	7380	16946
0	7270	16958
0	7168	16969
0	7314	16981
0	7265	16993
0	7323	17005
0	7381	17016
0	7283	17028
0	7349	17040
0	7317	17052
0	7412	17063
0	7283	17075
0	7041	17087
0	6991	17099
0	7211	17110
0	7308	17122
0	7377	17134
0	7243	17146
0	7218	17157
0	7205	17169
0	7288	17181
0	7230	17193
0	7364	17204
0	7450	17216
0	7437	17228
0	7336	17240
0	7223	17251
0	7170	17265
0	7330	17275
0	7278	17287
0	7199	17298
0	7229	17310
0	7218	17322
0	7134	17334
0	7128	17345
0	7254	17357
0	7301	17369
0	7285	17381
0	7173	17392
0	7035	17404
0	7074	17416
0	7162	17428
0	7387	17439
0	7312	17454
0	7360	17463
0	7336	17475
0	7344	17486
0	7234	17498
0	7180	17510
0	7103	17522
0	7109	17533
0	7244	17545
0	7208	17557
0	7141	17569
0	7261	17580
0	7257	17592
0	7298	17604
0	7430	17616
0	7594	17627
0	7483	17639
0	7325	17651
0	7216	17663
0	7255	17674
0	7267	17686
0	7218	17699
0	7242	17710
0	7260	17721
0	7296	17733
0	7262	17745
0	7071	17757
0	7139	17768
0	7293	17780
0	7353	17792
0	7252	17804
0	7195	17815
0	7218	17827
0	7417	17839
0	7288	17851
0	7259	17862
0	7285	17874
0	7300	17886
0	7424	17898
0	7315	17909
0	7191	17921
0	7217	17933
0	7267	17945
0	7275	17956
0	7293	17968
0	7271	17980
0	7396	17992
0	7215	18004
0	7260	18015
0	7367	18027
0	7280	18039
0	7177	18051
0	7204	18062
0	7246	18074
0	7255	18086
0	7237	18098
0	7299	18109
0	7207	18125
0	7220	18135
0	7324	18145
0	7312	18156
0	7269	18170
0	7398	18180
0	7441	18191
0	7343	18203
0	7209	18215
0	7307	18227
0	7124	18238
0	7165	18250
0	7233	18262
0	7092	18274
0	7118	18285
0	7247	18297
0	7422	18309
0	7335	18321
0	7082	18333
0	7383	18344
0	7414	18356
0	7360	18368
0	7261	18380
0	7199	18391
0	7287	18403
0	7402	18415
0	7253	18427
0	7328	18438
0	7162	18450
0	7330	18462
0	7326	18474
0	7238	18485
0	7222	18497
0	7267	18509
0	7258	18521
0	7193	18532
0	7179	18544
0	7285	18557
0	7348	18568
0	7288	18579
0	7247	18591
0	7309	18603
0	7236	18615
0	7291	18626
0	7227	18638
0	7133	18650
0	7163	18662
0	7176	18673
0	7287	18685
0	7184	18697
0	7317	18709
0	7481	18720
0	7284	18732
0	7239	18744
0	7310	18756
0	7227	18767
0	7161	18779
0	7147	18791
0	7278	18803
0	7358	18814
0	7363	18826
0	7275	18838
0	7238	18850
0	7219	18861
0	7325	18873
0	7331	18885
0	7250	18899
0	7193	18908
0	7253	18926
0	7199	18935
0	7283	18945
0	7266	18955
0	7205	18967
0	7215	18982
0	7187	18992
0	7249	19002
0	7242	19014
0	7170	19026
0	7218	19038
0	7474	19049
0	7464	19061
0	7337	19073
0	7364	19085
0	7444	19096
0	7343	19108
0	7320	19120
0	7431	19132
0	7315	19143
0	7157	19155
0	7044	19167
0	7317	19179
0	7313	19190
0	7151	19202
0	7231	19214
0	7240	19226
0	7129	19237
0	7216	19249
0	7168	19261
0	7289	19273
0	7249	19285
0	7220	19296
0	7197	19308
0	7126	19320
0	7019	19332
0	7141	19343
0	7275	19355
0	7437	19367
0	7412	19379
0	7379	19390
0	7110	19402
0	7009	19416
0	7181	19426
0	7192	19437
0	7326	19449
0	7211	19461
0	7295	19473
0	7436	19484
0	7395	19496
0	7522	19508
0	7472	19520
0	7336	19531
0	7383	19543
0	7195	19555
0	7285	19567
0	7437	19578
0	7265	19590
0	7189	19602
0	7247	19614
0	7094	19628
0	7111	19637
0	7232	19649
0	7155	19661
0	7306	19672
0	7193	19684
0	7105	19696
0	7213	19708
0	7242	19719
0	7236	19731
0	7416	19743
0	7392	19755
0	7335	19766
0	7276	19778
0	7297	19790
0	7176	19802
0	7273	19813
0	7189	19825
0	7255	19841
0	7376	19850
0	7343	19860
0	7413	19872
0	7377	19884
0	7125	19896
0	7107	19907
0	7327	19919
0	7363	19931
0	7289	19943
0	7167	19954
0	7246	19966
0	7388	19978
0	7212	19990
0	7280	20001
0	7145	20013
0	7096	20025
0	7191	20037
0	7402	20048
0	7448	20060
0	7373	20072
0	7183	20084
0	7365	20095
0	7287	20107
0	7068	20119
0	7188	20131
0	7142	20142
0	7288	20154
0	7357	20166
0	7298	20178
0	7199	20190
0	7089	20201
0	7262	20213
0	7392	20225
0	7362	20237
0	7272	20248
0	7197	20260
0	7319	20274
0	7330	20284
0	7213	20295
0	7257	20307
0	7374	20319
0	7317	20331
0	7338	20345
0	7225	20354
0	7195	20366
0	7362	20377
0	7299	20389
0	7217	20401
0	7277	20413
0	7328	20424
0	7403	20436
0	7390	20448
0	7374	20460
0	7310	20472
0	7246	20483
0	7292	20495
0	7289	20507
0	7393	20519
0	7371	20530
0	7325	20542
0	7329	20554
0	7271	20566
0	7190	20577
0	7166	20589
0	7330	20601
0	7336	20613
0	7314	20624
0	7290	20636
0	7327	20648
0	7462	20660
0	7336	20671
0	7515	20683
0	7455	20695
0	7203	20708
0	7174	20718
0	7174	20730
0	7287	20742
0	7483	20754
0	7549	20765
0	7449	20777
0	7272	20789
0	7281	20801
0	7493	20812
0	7420	20824
0	7409	20836
0	7302	20848
0	7217	20859
0	7201	20871
0	7309	20883
0	7390	20895
0	7221	20906
0	7262	20918
0	7266	20930
0	7241	20942
0	7279	20954
0	7268	20965
0	7121	20977
0	7299	20989
0	7359	21001
0	7324	21012
0	7318	21024
0	7230	21036
0	7326	21048
0	7374	21059
0	7297	21073
0	7327	21083
0	7210	21094
0	7196	21106
0	7175	21118
0	7086	21133
0	7073	21143
0	7270	21153
0	7329	21165
0	7439	21177
0	7461	21188
0	7406	21200
0	7494	21212
0	7380	21224
0	7238	21236
0	7148	21247
0	7274	21259
0	7282	21271
0	7204	21283
0	7131	21294
0	7208	21306
0	7270	21318
0	7289	21330
0	7370	21341
0	7204	21353
0	7371	21365
0	7420	21377
0	7461	21388
0	7454	21400
0	7462	21412
0	7394	21424
0	7203	21435
0	7198	21447
0	7239	21459
0	7176	21471
0	7243	21482
0	7304	21494
0	7304	21506
0	7132	21518
0	7323	21529
0	7235	21541
0	7334	21553
0	7296	21566
0	7384	21576
0	7409	21588
0	7531	21600
0	7532	21612
0	7333	21623
0	7225	21635
0	7355	21647
0	7313	21659
0	7283	21670
0	7343	21682
0	7439	21694
0	7265	21706
0	7286	21717
0	7346	21729
0	7455	21741
0	7466	21753
0	7360	21765
0	7359	21779
0	7252	21788
0	7234	21806
0	7359	21815
0	7366	21824
0	7288	21835
0	7226	21847
0	7218	21858
0	7229	21870
0	7312	21882
0	7287	21894
0	7101	21905
0	7156	21917
0	7249	21929
0	7263	21941
0	7398	21952
0	7262	21964
0	7148	21976
0	7366	21991
0	7350	22001
0	7205	22011
0	7192	22023
0	7175	22035
0	7287	22047
0	7308	22058
0	7403	22070
0	7287	22082
0	7573	22094
0	7319	22105
0	7215	22117
0	7336	22129
0	7378	22141
0	7353	22152
0	7314	22164
0	7240	22176
0	7368	22188
0	7416	22199
0	7240	22211
0	7212	22223
0	7242	22235
0	7518	22246
0	7511	22258
0	7493	22270
0	7474	22282
0	7204	22293
0	7264	22305
0	7314	22317
0	7202	22329
0	7162	22340
0	7284	22352
0	7139	22364
0	7269	22376
0	7244	22387
0	7266	22399
0	7232	22411
0	7314	22425
0	7326	22434
0	7241	22446
0	7310	22458
0	7394	22470
0	7251	22481
0	7119	22493
0	7258	22505
0	7466	22519
0	7433	22528
0	7173	22540
0	7175	22552
0	7403	22564
0	7329	22575
0	7145	22587
0	7170	22599
0	7217	22611
0	7405	22622
0	7304	22634
0	7382	22646
0	7288	22658
0	7390	22669
0	7461	22681
0	7346	22693
0	7419	22705
0	7399	22716
0	7380	22728
0	7405	22740
0	7256	22752
0	7112	22764
0	7182	22775
0	7441	22787
0	7513	22799
0	7365	22811
0	7314	22822
0	7249	22834
0	7187	22850
0	7156	22859
0	7145	22869
0	7258	22881
0	7259	22893
0	7367	22905
0	7318	22916
0	7398	22928
0	7329	22940
0	7324	22952
0	7361	22963
0	7429	22975
0	7323	22987
0	7264	22999
0	7204	23010
0	7152	23022
0	7244	23034
0	7324	23046
0	7358	23057
0	7388	23069
0	7327	23081
0	7330	23093
0	7315	23104
0	7302	23116
0	7255	23128
0	7307	23140
0	7312	23151
0	7283	23163
0	7319	23175
0	7282	23187
0	7289	23198
0	7412	23210
0	7475	23222
0	7513	23234
0	7469	23248
0	7373	23257
0	7361	23269
0	7462	23282
0	7293	23292
0	7095	23304
0	7125	23316
0	7267	23328
0	7044	23339
0	7122	23351
0	7300	23363
0	7300	23375
0	7266	23386
0	7317	23398
0	7427	23410
0	7224	23422
0	7256	23433
0	7236	23445
0	7409	23457
0	7349	23469
0	7219	23480
0	7165	23492
0	7220	23504
0	7410	23516
0	7325	23528
0	7372	23539
0	7270	23551
0	7340	23563
